"seqnames"	"start"	"end"	"width"	"strand"	"CLL1_0d_CD4"	"CLL1_3d_CD4"	"CLL2_0d_CD4"	"CLL2_3d_CD4"	"CLL2_8d_CD4"	"CLL2_30d_CD4"	"CLL2_120d_CD4"	"CLL4_0d_CD4"	"CLL4_2d_CD4"	"CLL4_3d_CD4"	"CLL5_0d_CD4"	"CLL5_1d_CD4"	"CLL5_2d_CD4"	"CLL5_3d_CD4"	"CLL5_8d_CD4"	"CLL5_30d_CD4"	"CLL5_150d_CD4"	"CLL5_240d_CD4"	"CLL6_30d_CD4"	"CLL6_120d_CD4"	"CLL6_280d_CD4"	"CLL7_0d_CD4"	"CLL7_1d_CD4"	"CLL7_3d_CD4"	"CLL7_8d_CD4"	"CLL7_30d_CD4"	"CLL7_150d_CD4"	"CLL8_0d_CD4"	"CLL8_3d_CD4"	"consensusIDs"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"	"0"	"3"	"8"	"30"	"120"
"1296"	"chr1"	205473468	205474235	768	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_1672"	"Promoter"	1	205473684	205492843	19160	1	"5129"	"uc009xbk.2"	0	"ENSG00000117266"	"CDK18"	"cyclin dependent kinase 18"	0.166666666666667	0.8	0.666666666666667	0.5	0.833333333333333
"1331"	"chr1"	209824589	209824999	411	"*"	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_1716"	"Promoter"	1	209788218	209824679	36462	2	"3914"	"uc001hhg.3"	0	"ENSG00000196878"	"LAMB3"	"laminin subunit beta 3"	0	0.6	1	0.75	0.833333333333333
"1483"	"chr1"	240774884	240775714	831	"*"	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	"consensus_1912"	"Promoter"	1	240652873	240775462	122590	2	"64388"	"uc001hys.3"	0	"ENSG00000180875"	"GREM2"	"gremlin 2, DAN family BMP antagonist"	0.166666666666667	0.7	1	0.75	0.833333333333333
"1590"	"chr10"	16562506	16563921	1416	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_2055"	"Promoter"	10	16555742	16564004	8263	2	"389941"	"uc001ioj.1"	83	"ENSG00000165985"	"C1QL3"	"complement C1q like 3"	0.166666666666667	1	0.666666666666667	0.5	0.833333333333333
"2014"	"chr10"	106034385	106034828	444	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_2619"	"Promoter"	10	106034443	106048815	14373	1	"119391"	"uc010qqw.1"	0	"ENSG00000065621"	"GSTO2"	"glutathione S-transferase omega 2"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"2256"	"chr11"	12029960	12031036	1077	"*"	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	"consensus_2972"	"Promoter"	11	11984543	12030155	45613	2	"27122"	"uc010rcf.2"	0	"ENSG00000050165"	"DKK3"	"dickkopf WNT signaling pathway inhibitor 3"	0.166666666666667	0.3	1	0.5	0.833333333333333
"2258"	"chr11"	12399003	12399761	759	"*"	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	"consensus_2974"	"Promoter"	11	12399026	12502356	103331	1	"55742"	"uc001mkh.3"	0	"ENSG00000197702"	"PARVA"	"parvin alpha"	0.166666666666667	0.5	0.333333333333333	0.75	0.833333333333333
"2561"	"chr11"	65647089	65647508	420	"*"	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_3378"	"Promoter"	11	65647284	65651212	3929	1	"1521"	"uc001ogc.1"	0	"ENSG00000172543"	"CTSW"	"cathepsin W"	0	0.6	0.666666666666667	0.5	0.833333333333333
"2695"	"chr11"	75379507	75380278	772	"*"	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	"consensus_3541"	"Promoter"	11	75313905	75379479	65575	2	"4135"	"uc001owv.3"	-28	"ENSG00000171533"	"MAP6"	"microtubule associated protein 6"	0.166666666666667	0.4	0.666666666666667	0	0.833333333333333
"3135"	"chr12"	31743466	31744314	849	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	"consensus_4133"	"Promoter"	12	31535157	31743952	208796	2	"160518"	"uc001rki.1"	0	"ENSG00000170456"	"DENND5B"	"DENN domain containing 5B"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"3300"	"chr12"	54812445	54813292	848	"*"	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	"consensus_4340"	"Promoter"	12	54789045	54813050	24006	2	"3678"	"uc001sga.3"	0	"ENSG00000161638"	"ITGA5"	"integrin subunit alpha 5"	0	0.8	0.333333333333333	0.5	0.833333333333333
"3602"	"chr12"	117318752	117319180	429	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_4748"	"Promoter"	12	117298225	117319232	21008	2	"8739"	"uc001twe.4"	52	"ENSG00000135116"	"HRK"	"harakiri, BCL2 interacting protein"	0.166666666666667	0.6	0.666666666666667	0.5	0.833333333333333
"3708"	"chr12"	131590228	131590885	658	"*"	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	"consensus_4884"	"Promoter"	12	131589376	131626008	36633	1	"283383"	"uc009zyp.3"	852	"ENSG00000111452"	"ADGRD1"	"adhesion G protein-coupled receptor D1"	0.166666666666667	0.5	0.333333333333333	0.5	0.833333333333333
"3926"	"chr13"	103054697	103054972	276	"*"	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	"consensus_5201"	"Promoter"	13	102373205	103054124	680920	2	"2259"	"uc001vpf.2"	-573	"ENSG00000102466"	"FGF14"	"fibroblast growth factor 14"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"4361"	"chr14"	96505253	96506182	930	"*"	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	"consensus_5755"	"Promoter"	14	96505661	96560226	54566	1	"56967"	"uc001yff.4"	0	"ENSG00000227051"	"C14orf132"	"chromosome 14 open reading frame 132"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"4686"	"chr15"	69112596	69112947	352	"*"	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	"consensus_6193"	"Promoter"	15	69070875	69113261	42387	2	"8125"	"uc002arl.3"	314	"ENSG00000140350"	"ANP32A"	"acidic nuclear phosphoprotein 32 family member A"	0.166666666666667	0.4	0.666666666666667	0.25	0.833333333333333
"4698"	"chr15"	71407543	71408215	673	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_6210"	"Promoter"	15	71402583	71407839	5257	2	"196993"	"uc002ata.2"	0	"ENSG00000225362"	"CT62"	"cancer/testis antigen 62"	0.166666666666667	0.5	0.666666666666667	0.75	0.833333333333333
"4740"	"chr15"	75628205	75628810	606	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_6264"	"Promoter"	15	75628374	75632219	3846	1	"54939"	"uc010umf.1"	0	"ENSG00000140365"	"COMMD4"	"COMM domain containing 4"	0.166666666666667	0.9	0.666666666666667	0.5	0.833333333333333
"4928"	"chr16"	776844	777432	589	"*"	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	"consensus_6526"	"Promoter"	16	772582	776880	4299	2	"124093"	"uc002cjh.3"	0	"ENSG00000162004"	"CCDC78"	"coiled-coil domain containing 78"	0.166666666666667	0.6	0.666666666666667	0.75	0.833333333333333
"4937"	"chr16"	1383092	1383814	723	"*"	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_6539"	"Promoter"	16	1383606	1399442	15837	1	"8938"	"uc002clj.3"	0	"ENSG00000007516"	"BAIAP3"	"BAI1 associated protein 3"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"5015"	"chr16"	3627208	3627647	440	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_6642"	"Promoter"	16	3589036	3627392	38357	2	"197358"	"uc010btn.3"	0	"ENSG00000167984"	"NLRC3"	"NLR family CARD domain containing 3"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"5086"	"chr16"	15528048	15528974	927	"*"	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_6730"	"Promoter"	16	15528325	15682116	153792	1	"89927"	"uc002ddo.3"	0	"ENSG00000166780"	"BMERB1"	"bMERB domain containing 1"	0.166666666666667	0.8	0.666666666666667	0.5	0.833333333333333
"5165"	"chr16"	29086219	29086642	424	"*"	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_6827"	"Promoter"	16	29086163	29128038	41876	1	"653390"	"uc010vdn.2"	56	"ENSG00000103472"	"RRN3P2"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 2"	0	0.9	0.666666666666667	0.5	0.833333333333333
"5261"	"chr16"	48190635	48191003	369	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	"consensus_6959"	"Promoter"	16	48167598	48189929	22332	2	"94160"	"uc010vgj.1"	-706	"ENSG00000140798"	"ABCC12"	"ATP binding cassette subfamily C member 12"	0.166666666666667	0.9	0.666666666666667	0.75	0.833333333333333
"5595"	"chr17"	3438766	3439115	350	"*"	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_7408"	"Promoter"	17	3413796	3439007	25212	2	"162514"	"uc002fvs.2"	0	"ENSG00000167723"	"TRPV3"	"transient receptor potential cation channel subfamily V member 3"	0	0.6	0.666666666666667	0.5	0.833333333333333
"5684"	"chr17"	7492603	7492988	386	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_7523"	"Promoter"	17	7491498	7493390	1893	2	"6665"	"uc002ghy.1"	402	"ENSG00000129194"	"SOX15"	"SRY-box transcription factor 15"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"5727"	"chr17"	10101409	10102653	1245	"*"	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	"consensus_7579"	"Promoter"	17	9813926	10101868	287943	2	"8522"	"uc002gmg.1"	0	"ENSG00000007237"	"GAS7"	"growth arrest specific 7"	0.166666666666667	0.8	0.666666666666667	0.75	0.833333333333333
"5737"	"chr17"	14205227	14205719	493	"*"	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	"consensus_7591"	"Promoter"	17	14204506	14249492	44987	1	"9953"	"uc002goh.1"	721	"ENSG00000125430"	"HS3ST3B1"	"heparan sulfate-glucosamine 3-sulfotransferase 3B1"	0	0.6	0.333333333333333	0.5	0.833333333333333
"5826"	"chr17"	26732705	26733420	716	"*"	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	"consensus_7696"	"Promoter"	17	26721661	26733230	11570	2	"113235"	"uc002hbf.2"	0	"ENSG00000076351"	"SLC46A1"	"solute carrier family 46 member 1"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"5906"	"chr17"	34058349	34059186	838	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	"consensus_7804"	"Promoter"	17	34058679	34070540	11862	1	"91608"	"uc002hju.3"	0	"ENSG00000270885"	"RASL10B"	"RAS like family 10 member B"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"5926"	"chr17"	36584413	36585141	729	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_7831"	"Promoter"	17	36584720	36668628	83909	1	"57636"	"uc021twd.1"	0	"ENSG00000275832"	"ARHGAP23"	"Rho GTPase activating protein 23"	0.166666666666667	0.8	0.666666666666667	0.25	0.833333333333333
"6148"	"chr17"	48227403	48227855	453	"*"	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	"consensus_8108"	"Promoter"	17	48211101	48227877	16777	2	"84687"	"uc002iqh.4"	22	"ENSG00000108819"	"PPP1R9B"	"protein phosphatase 1 regulatory subunit 9B"	0.166666666666667	0.6	0.666666666666667	0.5	0.833333333333333
"6229"	"chr17"	59488171	59488547	377	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	"consensus_8211"	"Promoter"	17	59489112	59490641	1530	1	"388407"	"uc002izh.1"	-565	"ENSG00000187013"	"C17orf82"	"chromosome 17 open reading frame 82"	0.166666666666667	0.8	0.666666666666667	0.75	0.833333333333333
"6253"	"chr17"	62008607	62008967	361	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_8241"	"Promoter"	17	62006098	62009704	3607	2	"974"	"uc002jdp.1"	737	"ENSG00000007312"	"CD79B"	"CD79b molecule"	0.166666666666667	0.6	0.666666666666667	0.5	0.833333333333333
"6322"	"chr17"	73028482	73028959	478	"*"	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	"consensus_8341"	"Promoter"	17	73028695	73045423	16729	1	"23510"	"uc010dfy.1"	0	"ENSG00000180901"	"KCTD2"	"potassium channel tetramerization domain containing 2"	0.166666666666667	0.4	0.333333333333333	0.5	0.833333333333333
"6350"	"chr17"	73841303	73841618	316	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	"consensus_8372"	"Promoter"	17	73827179	73840851	13673	2	"201294"	"uc010wsk.1"	-452	"ENSG00000092929"	"UNC13D"	"unc-13 homolog D"	0.166666666666667	0.5	0.333333333333333	0.5	0.833333333333333
"6374"	"chr17"	74707003	74707322	320	"*"	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	"consensus_8410"	"Promoter"	17	74671809	74707056	35248	2	"439921"	"uc002jsk.1"	0	"ENSG00000182534"	"MXRA7"	"matrix remodeling associated 7"	0.166666666666667	0.6	0.666666666666667	0.75	0.833333333333333
"6382"	"chr17"	75315168	75315765	598	"*"	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_8422"	"Promoter"	17	75315597	75496678	181082	1	"10801"	"uc002jtu.4"	0	"ENSG00000184640"	"SEPTIN9"	"septin 9"	0.166666666666667	0.8	1	0.5	0.833333333333333
"6385"	"chr17"	75369727	75370118	392	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	"consensus_8425"	"Promoter"	17	75369272	75496678	127407	1	"10801"	"uc002jtv.3"	455	"ENSG00000184640"	"SEPTIN9"	"septin 9"	0.166666666666667	0.6	0.666666666666667	0.5	0.833333333333333
"6935"	"chr19"	10628032	10628488	457	"*"	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	"consensus_9202"	"Promoter"	19	10623418	10628126	4709	2	"53637"	"uc002mot.2"	0	"ENSG00000180739"	"S1PR5"	"sphingosine-1-phosphate receptor 5"	0.166666666666667	0.5	0.666666666666667	0.5	0.833333333333333
"7240"	"chr19"	36164043	36164791	749	"*"	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_9601"	"Promoter"	19	36158850	36164193	5344	2	"100862728"	"uc002oax.1"	0	"ENSG00000226510"	"UPK1A-AS1"	"UPK1A antisense RNA 1"	0.166666666666667	0.8	1	0.75	0.833333333333333
"7526"	"chr19"	48922364	48922838	475	"*"	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_9961"	"Promoter"	19	48922491	48948188	25698	1	"2906"	"uc010elx.3"	0	"ENSG00000105464"	"GRIN2D"	"glutamate ionotropic receptor NMDA type subunit 2D"	0.166666666666667	0.4	0.666666666666667	0.5	0.833333333333333
"7567"	"chr19"	49925610	49926030	421	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_10015"	"Promoter"	19	49925671	49926698	1028	2	"113091"	"uc002pnn.1"	668	"ENSG00000142538"	"PTH2"	"parathyroid hormone 2"	0.166666666666667	0.7	0.666666666666667	0.5	0.833333333333333
"7576"	"chr19"	50016072	50017077	1006	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	"consensus_10028"	"Promoter"	19	50016436	50029685	13250	1	"2217"	"uc002pog.2"	0	"ENSG00000104870"	"FCGRT"	"Fc fragment of IgG receptor and transporter"	0.166666666666667	1	0.666666666666667	0.5	0.833333333333333
"7586"	"chr19"	50193633	50194856	1224	"*"	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	"consensus_10041"	"Promoter"	19	50194365	50215600	21236	1	"126129"	"uc002ppl.4"	0	"ENSG00000169169"	"CPT1C"	"carnitine palmitoyltransferase 1C"	0.166666666666667	0.5	1	0.5	0.833333333333333
"7907"	"chr2"	30144360	30144732	373	"*"	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_10462"	"Promoter"	2	29415640	30144477	728838	2	"238"	"uc002rmy.3"	0	"ENSG00000171094"	"ALK"	"ALK receptor tyrosine kinase"	0.166666666666667	0.5	0.666666666666667	0.75	0.833333333333333
"8109"	"chr2"	74668720	74669465	746	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_10726"	"Promoter"	2	74652988	74669060	16073	2	"6242"	"uc002sle.3"	0	"ENSG00000114993"	"RTKN"	"rhotekin"	0.166666666666667	0.6	0.666666666666667	0.75	0.833333333333333
"8164"	"chr2"	88469532	88470082	551	"*"	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	"consensus_10802"	"Promoter"	2	88469814	88486156	16343	1	"55258"	"uc002ssw.4"	0	"ENSG00000144115"	"THNSL2"	"threonine synthase like 2"	0.166666666666667	0.7	0.666666666666667	0.75	0.833333333333333
"8243"	"chr2"	109605347	109605903	557	"*"	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_10911"	"Promoter"	2	109510927	109605828	94902	2	"10913"	"uc002teq.4"	0	"ENSG00000135960"	"EDAR"	"ectodysplasin A receptor"	0.166666666666667	0.6	0.666666666666667	0.75	0.833333333333333
"8357"	"chr2"	158453915	158454259	345	"*"	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	"consensus_11075"	"Promoter"	2	158383279	158454072	70794	2	"130399"	"uc010foe.3"	0	"ENSG00000123612"	"ACVR1C"	"activin A receptor type 1C"	0	0.4	0.666666666666667	0.5	0.833333333333333
"8424"	"chr2"	175191121	175192232	1112	"*"	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	"consensus_11169"	"Promoter"	2	175190755	175195370	4616	1	"285084"	"uc021vsm.1"	366	"ENSG00000231453"	"LINC01305"	"long intergenic non-protein coding RNA 1305"	0.166666666666667	0.3	0.666666666666667	0.75	0.833333333333333
"8719"	"chr2"	242003230	242003831	602	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	"consensus_11590"	"Promoter"	2	242003429	242033643	30215	1	"25992"	"uc002waj.1"	0	"ENSG00000162804"	"SNED1"	"sushi, nidogen and EGF like domains 1"	0.166666666666667	0.9	0.666666666666667	0.5	0.833333333333333
"8863"	"chr20"	30457634	30458608	975	"*"	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	1	"consensus_11786"	"Promoter"	20	30435441	30458467	23027	2	"128853"	"uc002wwu.1"	0	"ENSG00000149599"	"DUSP15"	"dual specificity phosphatase 15"	0	0.5	0.666666666666667	0.5	0.833333333333333
"8942"	"chr20"	35974084	35975205	1122	"*"	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	"consensus_11892"	"Promoter"	20	35974557	36033821	59265	1	"6714"	"uc002xgy.3"	0	"ENSG00000197122"	"SRC"	"SRC proto-oncogene, non-receptor tyrosine kinase"	0.166666666666667	0.8	0.666666666666667	0.75	0.833333333333333
"8961"	"chr20"	39969180	39969595	416	"*"	0	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	"consensus_11914"	"Promoter"	20	39969560	39989222	19663	1	"64900"	"uc002xjx.3"	0	"ENSG00000132793"	"LPIN3"	"lipin 3"	0.166666666666667	1	0.666666666666667	0.75	0.833333333333333
